source_file,param,carbon_init,num_times,succ_rate,succ_low95,succ_high95,exec_ms_per_run,execs_per_sec,succ_per_sec_corrected,electron_init,measure,electron_single_qubit_depolar_prob,carbon_z_rot_depolar_prob,ec_gate_depolar_prob,init_time,single_qubit_gate_depolar_prob,two_qubit_gate_depolar_prob,measure_time
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.66,0.5627754565831095,0.74538620502457,5.8589193,170.6799409235761,112.64876100956023,,,0.0088,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.65,0.5525426042919797,0.7363589534652198,5.8589204,170.6799088787757,110.94194077120422,,,0.0096,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.72,0.6251178763865428,0.7986044083240162,5.8589198,170.67992635775627,122.88954697758452,,,0.0104,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.67,0.5730516033971138,0.7543701620610456,5.8589205,170.67990596561262,114.35553699696047,,,0.0112,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.66,0.5627754565831095,0.74538620502457,5.858920299999999,170.67991179193888,112.64874178267966,,,0.012,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.64,0.542352199811621,0.7272892540950986,5.8589197,170.67992927092,109.23515473338881,,,0.0128,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.5,0.40382982859014716,0.5961701714098528,5.8589195,170.6799350972479,85.33996754862395,,,0.0136,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.64,0.542352199811621,0.7272892540950986,5.8589204,170.6799088787757,109.23514168241645,,,0.0144,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.56,0.4622792771125631,0.6532813459903167,5.8589193,170.6799409235761,95.58076691720264,,,0.0152,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.62,0.5220957382071034,0.7090255079986562,5.8589194,170.67993801041195,105.8215615664554,,,0.016,,,,,,
